ID_Venda,ID_Produto,ID_Cliente,ID_Vendedor,Quantidade,Data_Venda
1604,3,49,5,1,2022-05-23
1605,10,23,3,10,2022-05-24
1606,8,35,5,8,2022-05-25
1607,5,11,2,7,2022-05-26
1608,10,42,1,9,2022-05-27
1609,9,18,3,3,2022-05-28
1610,2,41,3,3,2022-05-29
1611,3,14,1,2,2022-05-30
1612,9,49,5,10,2022-05-31
1613,6,22,5,4,2022-06-01
1614,1,33,2,2,2022-06-02
1615,7,2,3,1,2022-06-03
1616,7,19,1,7,2022-06-04
1617,3,41,4,10,2022-06-05
1618,7,22,1,2,2022-06-06
1619,1,27,2,2,2022-06-07
1620,7,27,5,7,2022-06-08
1621,2,42,5,1,2022-06-09
1622,4,43,3,9,2022-06-10
1623,8,23,1,5,2022-06-11
1624,6,49,2,4,2022-06-12
1625,4,37,4,3,2022-06-13
1626,10,21,4,9,2022-06-14
1627,1,42,3,8,2022-06-15
1628,8,5,1,2,2022-06-16
1629,6,46,3,4,2022-06-17
1630,5,23,5,1,2022-06-18
1631,9,14,1,7,2022-06-19
1632,5,38,5,9,2022-06-20
1633,5,38,5,5,2022-06-21
1634,8,16,1,5,2022-06-22
1635,1,36,4,4,2022-06-23
1636,3,40,3,8,2022-06-24
1637,7,3,4,6,2022-06-25
1638,7,28,3,2,2022-06-26
1639,2,25,4,1,2022-06-27
1640,7,22,4,5,2022-06-28
1641,9,27,5,6,2022-06-29
1642,1,23,2,1,2022-06-30
1643,4,9,4,8,2022-07-01
1644,5,14,5,9,2022-07-02
1645,5,50,1,6,2022-07-03
1646,8,50,3,8,2022-07-04
1647,5,31,5,6,2022-07-05
1648,9,44,1,10,2022-07-06
1649,4,10,3,2,2022-07-07
1650,2,7,4,1,2022-07-08
1651,4,23,5,3,2022-07-09
1652,3,4,2,6,2022-07-10
1653,10,28,1,3,2022-07-11
1654,4,10,3,1,2022-07-12
1655,3,50,4,2,2022-07-13
1656,7,50,2,9,2022-07-14
1657,6,31,4,9,2022-07-15
1658,3,30,2,9,2022-07-16
1659,2,26,3,1,2022-07-17
1660,2,13,1,6,2022-07-18
1661,8,17,3,6,2022-07-19
1662,6,31,1,6,2022-07-20
1663,7,23,2,7,2022-07-21
1664,9,34,1,1,2022-07-22
1665,10,3,2,2,2022-07-23
1666,10,6,1,2,2022-07-24
1667,6,43,4,8,2022-07-25
1668,5,37,4,4,2022-07-26
1669,4,45,1,6,2022-07-27
1670,5,16,2,6,2022-07-28
1671,2,4,3,5,2022-07-29
1672,4,36,5,6,2022-07-30
1673,4,12,3,2,2022-07-31
1674,10,9,5,9,2022-08-01
1675,2,3,4,1,2022-08-02
1676,6,14,3,4,2022-08-03
1677,8,17,3,10,2022-08-04
1678,1,6,1,8,2022-08-05
1679,9,26,3,1,2022-08-06
1680,9,27,3,9,2022-08-07
1681,7,37,1,7,2022-08-08
1682,6,38,2,6,2022-08-09
1683,8,12,3,8,2022-08-10
1684,1,17,3,1,2022-08-11
1685,3,34,3,2,2022-08-12
1686,4,44,3,9,2022-08-13
1687,7,42,4,1,2022-08-14
1688,6,26,5,8,2022-08-15
1689,7,13,4,6,2022-08-16
1690,9,43,5,9,2022-08-17
1691,10,48,1,8,2022-08-18
1692,9,35,3,4,2022-08-19
1693,10,48,3,2,2022-08-20
1694,9,25,1,6,2022-08-21
1695,9,38,3,6,2022-08-22
1696,2,24,5,1,2022-08-23
1697,5,47,2,4,2022-08-24
1698,4,42,1,9,2022-08-25
1699,4,21,2,8,2022-08-26
1700,5,43,5,7,2022-08-27
1701,7,27,2,4,2022-08-28
1702,8,18,3,8,2022-08-29
1703,10,19,1,7,2022-08-30
1704,1,23,2,2,2022-08-31
1705,4,43,3,9,2022-09-01
1706,2,30,2,4,2022-09-02
1707,6,9,3,1,2022-09-03
1708,5,13,3,1,2022-09-04
1709,3,35,1,2,2022-09-05
1710,1,36,2,1,2022-09-06
1711,10,41,1,7,2022-09-07
1712,2,32,5,1,2022-09-08
1713,7,39,5,8,2022-09-09
1714,9,21,4,8,2022-09-10
1715,4,3,1,9,2022-09-11
1716,4,31,5,5,2022-09-12
1717,5,15,4,7,2022-09-13
1718,5,1,4,6,2022-09-14
1719,1,47,5,1,2022-09-15
1720,3,8,2,10,2022-09-16
1721,8,23,3,6,2022-09-17
1722,4,11,1,7,2022-09-18
1723,7,29,3,8,2022-09-19
1724,7,7,2,6,2022-09-20
1725,3,34,1,8,2022-09-21
1726,6,27,3,10,2022-09-22
1727,7,32,5,9,2022-09-23
1728,1,46,2,8,2022-09-24
1729,9,46,3,4,2022-09-25
1730,3,36,1,7,2022-09-26
1731,3,22,2,9,2022-09-27
1732,10,22,2,4,2022-09-28
1733,4,17,2,6,2022-09-29
1734,8,32,5,7,2022-09-30
1735,4,13,2,6,2022-10-01
1736,6,37,2,6,2022-10-02
1737,2,16,2,6,2022-10-03
1738,5,47,4,1,2022-10-04
1739,4,1,3,3,2022-10-05
1740,6,36,5,2,2022-10-06
1741,8,43,2,1,2022-10-07
1742,3,37,5,9,2022-10-08
1743,3,26,1,1,2022-10-09
1744,7,9,2,3,2022-10-10
1745,1,30,3,3,2022-10-11
1746,8,35,1,1,2022-10-12
1747,5,30,1,5,2022-10-13
1748,6,5,4,7,2022-10-14
1749,9,18,5,2,2022-10-15
1750,4,16,4,1,2022-10-16
1751,2,28,1,9,2022-10-17
1752,8,26,4,1,2022-10-18
1753,9,14,4,8,2022-10-19
1754,2,48,3,1,2022-10-20
1755,1,47,5,3,2022-10-21
1756,4,32,1,4,2022-10-22
1757,1,48,2,6,2022-10-23
1758,8,19,1,5,2022-10-24
1759,4,19,5,4,2022-10-25
1760,9,20,3,10,2022-10-26
1761,4,38,4,7,2022-10-27
1762,6,44,5,2,2022-10-28
1763,3,50,5,8,2022-10-29
1764,6,16,1,4,2022-10-30
1765,3,23,3,1,2022-10-31
1766,4,34,4,5,2022-11-01
1767,9,5,1,2,2022-11-02
1768,5,42,1,4,2022-11-03
1769,1,34,4,6,2022-11-04
1770,5,28,1,1,2022-11-05
1771,6,35,1,4,2022-11-06
1772,5,46,4,9,2022-11-07
1773,5,5,4,8,2022-11-08
1774,8,23,3,3,2022-11-09
1775,10,48,4,3,2022-11-10
1776,6,28,5,8,2022-11-11
1777,1,1,3,7,2022-11-12
1778,8,24,3,5,2022-11-13
1779,7,29,2,3,2022-11-14
1780,3,43,5,5,2022-11-15
1781,8,27,3,4,2022-11-16
1782,5,35,2,10,2022-11-17
1783,9,49,3,10,2022-11-18
1784,6,22,5,1,2022-11-19
1785,10,42,1,6,2022-11-20
1786,8,46,2,3,2022-11-21
1787,10,34,5,7,2022-11-22
1788,2,7,2,3,2022-11-23
1789,10,28,4,1,2022-11-24
1790,4,9,4,7,2022-11-25
1791,4,2,5,6,2022-11-26
1792,2,4,4,10,2022-11-27
1793,3,18,4,1,2022-11-28
1794,4,45,1,10,2022-11-29
1795,6,30,4,6,2022-11-30
1796,2,23,5,2,2022-12-01
1797,8,2,5,8,2022-12-02
1798,1,3,1,5,2022-12-03
1799,10,35,3,6,2022-12-04
1800,10,50,1,3,2022-12-05
1801,8,18,3,3,2022-12-06
1802,1,4,4,1,2022-12-07
1803,8,35,5,10,2022-12-08
1804,2,41,5,1,2022-12-09
1805,8,7,4,1,2022-12-10
1806,6,24,5,9,2022-12-11
1807,9,31,5,6,2022-12-12
1808,2,11,5,4,2022-12-13
1809,5,35,3,1,2022-12-14
1810,5,7,3,7,2022-12-15
1811,8,9,5,8,2022-12-16
1812,5,44,1,5,2022-12-17
1813,4,43,4,8,2022-12-18
1814,7,30,3,9,2022-12-19
1815,2,13,2,10,2022-12-20
1816,5,10,3,8,2022-12-21
1817,10,47,3,10,2022-12-22
1818,8,39,5,3,2022-12-23
1819,4,1,2,1,2022-12-24
1820,4,48,1,4,2022-12-25
1821,9,9,2,3,2022-12-26
1822,7,34,2,6,2022-12-27
1823,7,13,1,7,2022-12-28
1824,9,6,5,9,2022-12-29
1825,5,31,4,9,2022-12-30
1826,7,45,1,4,2022-12-31
1827,2,8,2,4,2023-01-01
1828,10,2,2,3,2023-01-02
1829,2,24,4,2,2023-01-03
1830,3,42,2,4,2023-01-04
1831,10,47,3,8,2023-01-05
1832,7,16,5,2,2023-01-06
1833,9,3,4,6,2023-01-07
1834,3,37,5,5,2023-01-08
1835,5,33,3,10,2023-01-09
1836,7,40,4,2,2023-01-10
1837,2,46,5,6,2023-01-11
1838,2,17,2,1,2023-01-12
1839,7,19,1,7,2023-01-13
1840,8,19,3,9,2023-01-14
1841,8,28,1,1,2023-01-15
1842,4,44,4,1,2023-01-16
1843,8,12,5,3,2023-01-17
1844,5,2,3,5,2023-01-18
1845,3,22,2,5,2023-01-19
1846,3,8,2,8,2023-01-20
1847,6,46,3,6,2023-01-21
1848,7,4,3,5,2023-01-22
1849,6,46,5,9,2023-01-23
1850,8,40,3,1,2023-01-24
1851,4,15,4,6,2023-01-25
1852,9,3,1,6,2023-01-26
1853,9,37,4,10,2023-01-27
1854,8,9,2,2,2023-01-28
1855,4,49,4,8,2023-01-29
1856,5,27,2,7,2023-01-30
1857,8,6,4,10,2023-01-31
1858,5,37,4,8,2023-02-01
1859,10,32,1,3,2023-02-02
1860,1,4,5,10,2023-02-03
1861,2,7,1,7,2023-02-04
1862,3,15,4,8,2023-02-05
1863,1,11,2,1,2023-02-06
1864,5,40,3,9,2023-02-07
1865,2,35,4,10,2023-02-08
1866,2,22,3,10,2023-02-09
1867,6,45,3,2,2023-02-10
1868,8,21,4,9,2023-02-11
1869,10,33,3,7,2023-02-12
1870,7,40,3,3,2023-02-13
1871,7,33,3,3,2023-02-14
1872,8,19,5,1,2023-02-15
1873,3,20,5,3,2023-02-16
1874,9,26,5,3,2023-02-17
1875,5,43,1,9,2023-02-18
1876,9,42,1,8,2023-02-19
1877,3,49,2,3,2023-02-20
1878,1,20,1,10,2023-02-21
1879,6,1,2,7,2023-02-22
1880,2,12,1,6,2023-02-23
1881,3,31,2,6,2023-02-24
1882,6,48,5,2,2023-02-25
1883,10,18,3,6,2023-02-26
1884,3,31,3,8,2023-02-27
1885,1,25,2,5,2023-02-28
1886,3,4,3,8,2023-03-01
1887,7,4,1,6,2023-03-02
1888,8,20,1,7,2023-03-03
1889,1,16,1,9,2023-03-04
1890,7,24,5,5,2023-03-05
1891,10,6,2,2,2023-03-06
1892,7,39,2,1,2023-03-07
1893,5,4,5,3,2023-03-08
1894,10,22,3,2,2023-03-09
1895,9,30,1,9,2023-03-10
1896,4,39,3,6,2023-03-11
1897,6,23,2,1,2023-03-12
1898,8,2,5,5,2023-03-13
1899,6,30,4,9,2023-03-14
1900,8,33,4,9,2023-03-15
1901,4,43,1,1,2023-03-16
1902,1,50,4,3,2023-03-17
1903,2,48,1,8,2023-03-18
1904,7,26,5,6,2023-03-19
1905,8,33,1,10,2023-03-20
1906,10,28,2,1,2023-03-21
1907,3,47,4,1,2023-03-22
1908,6,27,2,3,2023-03-23
1909,1,21,3,1,2023-03-24
1910,10,26,2,9,2023-03-25
1911,7,11,5,4,2023-03-26
1912,1,50,3,7,2023-03-27
1913,4,13,3,5,2023-03-28
1914,6,35,1,3,2023-03-29
1915,6,7,2,7,2023-03-30
1916,10,13,5,9,2023-03-31
1917,1,25,4,7,2023-04-01
1918,9,14,2,4,2023-04-02
1919,5,46,5,4,2023-04-03
1920,9,27,1,2,2023-04-04
1921,2,5,5,4,2023-04-05
1922,4,12,1,5,2023-04-06
1923,10,30,1,5,2023-04-07
1924,4,2,4,1,2023-04-08
1925,5,3,2,9,2023-04-09
1926,1,43,5,3,2023-04-10
1927,1,46,5,4,2023-04-11
1928,9,5,1,1,2023-04-12
1929,1,17,2,7,2023-04-13
1930,4,41,3,10,2023-04-14
1931,4,40,2,8,2023-04-15
1932,7,40,4,10,2023-04-16
1933,3,43,2,2,2023-04-17
1934,10,45,4,10,2023-04-18
1935,4,41,5,3,2023-04-19
1936,1,38,1,5,2023-04-20
1937,5,2,2,8,2023-04-21
1938,2,1,2,2,2023-04-22
1939,7,16,1,5,2023-04-23
1940,8,44,5,5,2023-04-24
1941,1,13,2,4,2023-04-25
1942,10,10,5,10,2023-04-26
1943,9,16,4,8,2023-04-27
1944,1,45,2,10,2023-04-28
1945,4,19,4,7,2023-04-29
1946,4,33,1,3,2023-04-30
1947,2,49,3,8,2023-05-01
1948,9,16,1,4,2023-05-02
1949,2,50,2,2,2023-05-03
1950,3,43,3,5,2023-05-04
1951,4,10,5,2,2023-05-05
1952,7,47,1,7,2023-05-06
1953,10,40,4,5,2023-05-07
1954,8,17,4,6,2023-05-08
1955,10,24,4,6,2023-05-09
1956,1,17,4,8,2023-05-10
1957,3,34,3,5,2023-05-11
1958,7,38,3,9,2023-05-12
1959,10,21,3,8,2023-05-13
1960,2,42,3,1,2023-05-14
1961,7,22,3,7,2023-05-15
1962,8,23,3,6,2023-05-16
1963,10,2,1,10,2023-05-17
1964,4,18,3,6,2023-05-18
1965,3,4,5,2,2023-05-19
1966,8,44,2,7,2023-05-20
1967,4,2,1,10,2023-05-21
1968,3,21,5,9,2023-05-22
1969,3,16,1,2,2023-05-23
1970,6,19,2,4,2023-05-24
1971,1,16,4,9,2023-05-25
1972,7,42,4,8,2023-05-26
1973,7,42,2,6,2023-05-27
1974,4,7,5,1,2023-05-28
1975,4,31,1,9,2023-05-29
1976,8,16,5,5,2023-05-30
1977,8,48,2,7,2023-05-31
1978,10,47,3,3,2023-06-01
1979,6,5,3,10,2023-06-02
1980,8,35,4,9,2023-06-03
1981,7,44,1,10,2023-06-04
1982,10,41,2,3,2023-06-05
1983,5,26,2,5,2023-06-06
1984,1,31,4,2,2023-06-07
1985,7,2,1,9,2023-06-08
1986,10,12,1,8,2023-06-09
1987,9,9,5,4,2023-06-10
1988,6,1,4,9,2023-06-11
1989,5,17,5,5,2023-06-12
1990,1,37,3,9,2023-06-13
1991,8,41,1,10,2023-06-14
1992,5,46,1,8,2023-06-15
1993,9,19,4,6,2023-06-16
1994,3,39,5,5,2023-06-17
1995,7,15,1,7,2023-06-18
1996,8,32,3,9,2023-06-19
1997,5,24,3,2,2023-06-20
1998,8,4,1,7,2023-06-21
1999,8,29,1,10,2023-06-22
2000,1,7,1,3,2023-06-23
2001,9,14,1,6,2023-06-24
2002,1,33,4,5,2023-06-25
2003,4,34,3,4,2023-06-26
2004,6,16,1,5,2023-06-27
2005,4,37,1,9,2023-06-28
2006,10,24,4,3,2023-06-29
2007,9,29,1,1,2023-06-30
2008,1,15,2,7,2023-07-01
2009,3,37,3,1,2023-07-02
2010,3,3,5,10,2023-07-03
2011,10,9,2,5,2023-07-04
2012,4,45,2,8,2023-07-05
2013,3,24,5,3,2023-07-06
2014,1,34,4,8,2023-07-07
2015,3,12,3,8,2023-07-08
2016,5,31,1,4,2023-07-09
2017,10,27,2,10,2023-07-10
2018,2,12,3,4,2023-07-11
2019,7,34,3,1,2023-07-12
2020,1,41,4,8,2023-07-13
2021,6,15,2,3,2023-07-14
2022,8,40,3,8,2023-07-15
2023,10,7,5,8,2023-07-16
2024,2,46,5,5,2023-07-17
2025,3,17,2,4,2023-07-18
2026,4,31,4,7,2023-07-19
2027,6,19,5,3,2023-07-20
2028,6,10,1,1,2023-07-21
2029,1,3,1,8,2023-07-22
2030,5,40,5,8,2023-07-23
2031,8,5,3,8,2023-07-24
2032,3,34,5,10,2023-07-25
2033,9,9,4,10,2023-07-26
2034,5,42,5,7,2023-07-27
2035,8,26,2,7,2023-07-28
2036,1,25,2,7,2023-07-29
2037,3,44,1,4,2023-07-30
2038,5,8,4,2,2023-07-31
2039,2,40,1,9,2023-08-01
2040,7,20,4,10,2023-08-02
2041,7,20,2,9,2023-08-03
2042,10,23,3,4,2023-08-04
2043,6,10,1,5,2023-08-05
2044,3,27,1,4,2023-08-06
2045,4,46,5,8,2023-08-07
2046,2,49,5,8,2023-08-08
2047,7,7,3,7,2023-08-09
2048,4,1,1,5,2023-08-10
2049,5,6,4,9,2023-08-11
2050,10,39,4,3,2023-08-12
2051,3,1,4,8,2023-08-13
2052,2,19,5,3,2023-08-14
2053,1,8,5,6,2023-08-15
2054,3,33,3,9,2023-08-16
2055,1,50,3,8,2023-08-17
2056,2,5,5,5,2023-08-18
2057,1,45,5,8,2023-08-19
2058,7,47,4,1,2023-08-20
2059,5,27,1,10,2023-08-21
2060,4,18,4,5,2023-08-22
2061,1,3,2,8,2023-08-23
2062,1,14,3,6,2023-08-24
2063,3,49,2,6,2023-08-25
2064,7,10,1,10,2023-08-26
2065,5,42,5,1,2023-08-27
2066,5,46,4,10,2023-08-28
2067,9,40,2,9,2023-08-29
2068,9,14,2,1,2023-08-30
2069,3,25,4,3,2023-08-31
2070,3,15,5,5,2023-09-01
2071,10,45,5,4,2023-09-02
2072,2,21,4,10,2023-09-03
2073,9,39,1,3,2023-09-04
2074,1,10,3,6,2023-09-05
2075,10,31,3,5,2023-09-06
2076,5,38,2,10,2023-09-07
2077,3,5,1,5,2023-09-08
2078,1,16,4,3,2023-09-09
2079,8,39,4,6,2023-09-10
2080,4,1,1,3,2023-09-11
2081,2,47,3,4,2023-09-12
2082,1,9,2,7,2023-09-13
2083,5,48,1,6,2023-09-14
2084,5,40,4,2,2023-09-15
2085,9,40,2,3,2023-09-16
2086,7,27,4,4,2023-09-17
2087,2,30,1,6,2023-09-18
2088,2,47,2,10,2023-09-19
2089,6,26,3,2,2023-09-20
2090,1,20,1,7,2023-09-21
2091,9,44,2,4,2023-09-22
2092,1,1,4,1,2023-09-23
2093,7,25,3,10,2023-09-24
2094,9,37,3,1,2023-09-25
2095,9,34,4,1,2023-09-26
2096,9,48,2,4,2023-09-27
2097,9,29,2,3,2023-09-28
2098,3,45,3,9,2023-09-29
2099,5,24,4,10,2023-09-30
2100,3,49,3,5,2023-10-01
2101,8,27,3,6,2023-10-02
2102,10,10,2,5,2023-10-03
2103,6,30,2,7,2023-10-04
2104,6,40,3,3,2023-10-05
2105,7,37,5,8,2023-10-06
2106,9,44,3,5,2023-10-07
2107,4,30,4,3,2023-10-08
2108,9,46,2,3,2023-10-09
2109,1,14,4,2,2023-10-10
2110,7,33,3,5,2023-10-11
2111,2,47,1,8,2023-10-12
2112,2,3,5,1,2023-10-13
2113,9,38,2,5,2023-10-14
2114,3,25,2,3,2023-10-15
2115,10,31,3,6,2023-10-16
2116,6,3,5,6,2023-10-17
2117,5,33,5,6,2023-10-18
2118,9,33,4,8,2023-10-19
2119,10,40,3,4,2023-10-20
2120,10,7,4,6,2023-10-21
2121,2,3,1,1,2023-10-22
2122,7,45,5,8,2023-10-23
2123,8,34,3,2,2023-10-24
2124,5,43,4,7,2023-10-25
2125,4,24,2,3,2023-10-26
2126,8,20,1,6,2023-10-27
2127,7,14,4,9,2023-10-28
2128,7,43,1,8,2023-10-29
2129,3,2,3,9,2023-10-30
2130,9,4,3,6,2023-10-31
2131,8,7,5,10,2023-11-01
2132,9,40,1,8,2023-11-02
2133,1,30,2,1,2023-11-03
2134,1,18,3,7,2023-11-04
2135,7,37,4,8,2023-11-05
2136,4,26,1,9,2023-11-06
2137,6,26,2,5,2023-11-07
2138,9,41,3,3,2023-11-08
2139,8,38,2,10,2023-11-09
2140,9,6,5,1,2023-11-10
2141,5,30,2,10,2023-11-11
2142,10,10,4,7,2023-11-12
2143,1,29,2,7,2023-11-13
2144,2,41,2,6,2023-11-14
2145,4,38,2,2,2023-11-15
2146,7,16,3,3,2023-11-16
2147,10,6,1,6,2023-11-17
2148,6,9,1,7,2023-11-18
2149,5,45,1,5,2023-11-19
2150,1,5,4,8,2023-11-20
2151,2,11,1,7,2023-11-21
2152,8,13,2,9,2023-11-22
2153,10,44,2,4,2023-11-23
2154,8,34,3,2,2023-11-24
2155,3,38,1,7,2023-11-25
2156,3,29,1,5,2023-11-26
2157,3,22,3,8,2023-11-27
2158,3,13,5,10,2023-11-28
2159,8,38,3,9,2023-11-29
2160,8,34,4,7,2023-11-30
2161,10,5,5,10,2023-12-01
2162,3,47,1,9,2023-12-02
2163,6,23,5,10,2023-12-03
2164,3,7,3,8,2023-12-04
2165,7,29,1,5,2023-12-05
2166,4,11,2,9,2023-12-06
2167,6,49,5,7,2023-12-07
2168,9,15,5,9,2023-12-08
2169,7,9,3,7,2023-12-09
2170,6,28,3,7,2023-12-10
2171,10,24,2,7,2023-12-11
2172,8,35,5,1,2023-12-12
2173,6,34,1,7,2023-12-13
2174,10,32,3,4,2023-12-14
2175,2,22,2,10,2023-12-15
2176,10,11,3,5,2023-12-16
2177,6,3,3,10,2023-12-17
2178,2,41,1,8,2023-12-18
2179,10,5,1,2,2023-12-19
2180,2,45,1,7,2023-12-20
2181,2,18,2,6,2023-12-21
2182,3,43,1,4,2023-12-22
2183,5,40,3,3,2023-12-23
2184,7,45,3,8,2023-12-24
2185,8,27,4,5,2023-12-25
2186,2,45,2,6,2023-12-26
2187,7,45,3,6,2023-12-27
2188,1,46,4,3,2023-12-28
2189,10,36,3,7,2023-12-29
2190,9,44,2,6,2023-12-30
2191,10,31,4,6,2023-12-31
2192,9,16,2,6,2024-01-01
2193,1,7,1,5,2024-01-02
2194,2,2,4,2,2024-01-03
2195,7,20,3,9,2024-01-04
2196,4,27,5,8,2024-01-05
2197,1,38,4,7,2024-01-06
2198,7,4,2,3,2024-01-07
2199,4,22,4,5,2024-01-08
2200,9,50,1,9,2024-01-09
2201,7,31,3,8,2024-01-10
2202,3,24,4,10,2024-01-11
2203,6,7,2,8,2024-01-12
2204,2,39,1,2,2024-01-13
2205,9,15,4,8,2024-01-14
2206,8,43,4,5,2024-01-15
2207,9,36,2,6,2024-01-16
2208,3,16,1,2,2024-01-17
2209,10,33,1,10,2024-01-18
2210,5,24,3,7,2024-01-19
2211,2,42,3,1,2024-01-20
2212,1,44,3,1,2024-01-21
2213,8,19,4,10,2024-01-22
2214,6,4,3,9,2024-01-23
2215,7,11,2,7,2024-01-24
2216,10,47,4,10,2024-01-25
2217,5,1,1,9,2024-01-26
2218,1,5,3,8,2024-01-27
2219,10,9,5,3,2024-01-28
2220,10,45,2,5,2024-01-29
2221,10,1,5,8,2024-01-30
2222,8,34,5,5,2024-01-31
2223,5,21,5,3,2024-02-01
2224,8,31,1,2,2024-02-02
2225,9,12,5,10,2024-02-03
2226,6,1,2,5,2024-02-04
2227,1,43,1,6,2024-02-05
2228,5,4,2,3,2024-02-06
2229,7,10,1,8,2024-02-07
2230,9,50,3,9,2024-02-08
2231,9,1,2,10,2024-02-09
2232,8,22,3,8,2024-02-10
2233,4,11,2,7,2024-02-11
2234,6,15,5,6,2024-02-12
2235,7,4,3,4,2024-02-13
2236,9,46,5,5,2024-02-14
2237,6,44,2,9,2024-02-15
2238,10,20,2,2,2024-02-16
2239,8,29,5,3,2024-02-17
2240,10,42,1,10,2024-02-18
2241,6,35,1,5,2024-02-19
2242,2,40,2,6,2024-02-20
2243,7,15,3,10,2024-02-21
2244,4,24,5,7,2024-02-22
2245,4,6,2,2,2024-02-23
2246,3,43,2,9,2024-02-24
2247,6,32,2,3,2024-02-25
2248,10,28,4,4,2024-02-26
2249,6,15,1,6,2024-02-27
2250,1,24,5,6,2024-02-28
2251,2,49,2,6,2024-02-29
2252,10,49,2,3,2024-03-01
2253,8,29,3,9,2024-03-02
2254,3,12,2,2,2024-03-03
2255,6,37,5,1,2024-03-04
2256,10,20,2,10,2024-03-05
2257,7,32,5,6,2024-03-06
2258,8,28,2,3,2024-03-07
2259,5,42,5,9,2024-03-08
2260,1,15,5,7,2024-03-09
2261,5,45,5,5,2024-03-10
2262,10,10,5,3,2024-03-11
2263,9,32,3,8,2024-03-12
2264,3,23,5,4,2024-03-13
2265,8,20,5,1,2024-03-14
2266,8,28,4,7,2024-03-15
2267,9,27,1,4,2024-03-16
2268,7,24,4,10,2024-03-17
2269,1,20,1,6,2024-03-18
2270,7,8,3,9,2024-03-19
2271,3,24,4,9,2024-03-20
2272,6,5,2,6,2024-03-21
2273,10,7,1,7,2024-03-22
2274,10,31,2,8,2024-03-23
2275,5,45,5,6,2024-03-24
2276,1,13,3,9,2024-03-25
2277,9,23,4,6,2024-03-26
2278,1,46,3,2,2024-03-27
2279,6,44,1,2,2024-03-28
2280,5,18,1,2,2024-03-29
2281,2,25,2,2,2024-03-30
2282,10,45,5,9,2024-03-31
2283,6,20,1,8,2024-04-01
2284,3,44,4,7,2024-04-02
2285,1,27,1,9,2024-04-03
2286,8,17,5,8,2024-04-04
2287,3,29,1,1,2024-04-05
2288,7,38,4,9,2024-04-06
2289,4,31,4,5,2024-04-07
2290,9,4,4,5,2024-04-08
2291,5,44,2,8,2024-04-09
2292,6,17,5,2,2024-04-10
2293,5,46,2,9,2024-04-11
2294,7,17,4,8,2024-04-12
2295,7,24,3,8,2024-04-13
2296,1,34,4,7,2024-04-14
2297,7,20,4,2,2024-04-15
2298,3,23,5,1,2024-04-16
2299,1,1,1,2,2024-04-17
2300,3,24,1,3,2024-04-18
2301,5,8,1,5,2024-04-19
2302,3,27,5,3,2024-04-20
2303,2,9,4,7,2024-04-21
2304,5,38,1,8,2024-04-22
2305,6,17,5,2,2024-04-23
2306,2,45,1,1,2024-04-24
2307,6,7,5,2,2024-04-25
2308,2,11,5,2,2024-04-26
2309,5,48,5,1,2024-04-27
2310,6,16,1,9,2024-04-28
2311,5,9,2,7,2024-04-29
2312,7,35,4,5,2024-04-30
2313,2,44,3,8,2024-05-01
2314,9,30,3,6,2024-05-02
2315,4,30,4,4,2024-05-03
2316,7,41,2,5,2024-05-04
2317,1,50,2,6,2024-05-05
2318,1,14,1,3,2024-05-06
2319,5,47,5,7,2024-05-07
2320,5,41,5,7,2024-05-08
2321,1,16,4,1,2024-05-09
2322,4,40,5,5,2024-05-10
2323,8,4,1,10,2024-05-11
2324,5,33,5,9,2024-05-12
2325,10,37,3,10,2024-05-13
2326,10,30,4,4,2024-05-14
2327,3,29,3,6,2024-05-15
2328,5,32,4,3,2024-05-16
2329,8,30,5,4,2024-05-17
2330,7,1,3,5,2024-05-18
2331,3,8,2,9,2024-05-19
2332,9,31,3,4,2024-05-20
2333,4,45,3,4,2024-05-21
2334,4,12,1,8,2024-05-22
2335,7,30,1,10,2024-05-23
2336,10,40,2,8,2024-05-24
2337,7,40,1,9,2024-05-25
2338,7,34,5,5,2024-05-26
2339,1,41,2,10,2024-05-27
2340,5,50,5,4,2024-05-28
2341,2,7,5,3,2024-05-29
2342,8,43,5,9,2024-05-30
2343,7,28,4,2,2024-05-31
2344,7,39,4,10,2024-06-01
2345,10,25,4,1,2024-06-02
2346,5,20,3,4,2024-06-03
2347,4,44,4,2,2024-06-04
2348,9,28,3,10,2024-06-05
2349,4,47,1,8,2024-06-06
2350,3,22,5,9,2024-06-07
2351,1,46,5,9,2024-06-08
2352,9,11,5,7,2024-06-09
2353,7,25,5,8,2024-06-10
2354,8,49,3,1,2024-06-11
2355,8,12,4,3,2024-06-12
2356,9,6,1,3,2024-06-13
2357,10,42,2,6,2024-06-14
2358,7,11,1,6,2024-06-15
2359,10,26,2,5,2024-06-16
2360,1,27,2,9,2024-06-17
2361,2,44,4,4,2024-06-18
2362,8,12,5,6,2024-06-19
2363,2,17,3,7,2024-06-20
2364,10,23,4,10,2024-06-21
2365,4,8,3,4,2024-06-22
2366,9,41,2,5,2024-06-23
2367,10,18,4,8,2024-06-24
2368,4,37,5,4,2024-06-25
2369,7,1,4,6,2024-06-26
2370,3,38,5,1,2024-06-27
2371,5,8,4,7,2024-06-28
2372,1,18,5,10,2024-06-29
2373,6,23,1,9,2024-06-30
2374,3,29,1,2,2024-07-01
2375,4,25,1,4,2024-07-02
2376,3,41,3,6,2024-07-03
2377,5,21,4,7,2024-07-04
2378,6,17,5,3,2024-07-05
